stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,id,Name
MILLSDA2,"1189",Millbank at Southdale SB - #1189,,"42.944955","-81.211803",,,,,,false,"9",South
MILLSDA4,"1190",Laurier Secondary School - #1190,,"42.94561","-81.204729",,,,,,false,"9",South
MILLSHA1,"1191",Millbank at Shaftsbury east NB - #1191,,"42.950273","-81.205551",,,,,,false,"9",South
MILLSHA2,"1192",Millbank at Shaftsbury east SB - #1192,,"42.950104","-81.205462",,,,,,false,"9",South
MILLSHA3,"1193",Millbank at Shaftsbury NB - #1193,,"42.949798","-81.210517",,,,,,false,"9",South
MILLSHA4,"1194",Millbank at Shaftsbury west SB - #1194,,"42.949744","-81.210611",,,,,,false,"9",South
MILLSTAN,"1195",Millbank at Stanhope NB - #1195,,"42.948279","-81.21163",,,,,,false,"9",South
NEWBADE1,"1228",Newbold at Adelaide EB - #1228,,"42.934315","-81.208905",,,,,,false,"9",South
NEWBBESS,"1229",Newbold at Bessemer EB - #1229,,"42.934002","-81.211509",,,,,,false,"9",South
NEWBCON1,"1231",Newbold at Consortium EB - #1231,,"42.934763","-81.20534",,,,,,false,"9",South
NEWBTOWE,"1232",Newbold at Towerline EB - #1232,,"42.93529","-81.201678",,,,,,false,"9",South
NIXOCRE2,"1234",Nixon at Creston SB - #1234,,"42.944628","-81.237278",,,,,,false,"9",South
NIXOEDEN,"1235",Nixon at Eden NB - #1235,,"42.946199","-81.237585",,,,,,false,"9",South
NIXOSDAL,"1236",Nixon at Southdale SB - #1236,,"42.943059","-81.236891",,,,,,false,"9",South
NIXOWIMB,"1237",Nixon at Southdale NB - #1237,,"42.94292","-81.236739",,,,,,false,"9",South
OSGOADE1,"1249",Osgoode east of Adelaide EB - #1249,,"42.937583","-81.208226",,,,,,false,"9",South
OSGOADE3,"1250",Osgoode west of Adelaide EB - #1250,,"42.938882","-81.210941",,,,,,false,"9",South
OSGOBRE1,"1251",Osgoode at Breckenridge EB - #1251,,"42.937553","-81.217407",,,,,,false,"9",South
OSGOBRE2,"1252",Osgoode at Breckenridge WB - #1252,,"42.93763","-81.217447",,,,,,false,"9",South
OSGOFITZ,"1253",Osgoode at Fitzroy WB - #1253,,"42.937771","-81.214978",,,,,,false,"9",South
OSGOKIN1,"1254",Osgoode at Kinburn EB - #1254,,"42.937955","-81.213015",,,,,,false,"9",South
OSGOKIN2,"1255",Osgoode at Kinburn WB - #1255,,"42.939015","-81.21095",,,,,,false,"9",South
OSGOKIN4,"1256",1081 Osgoode WB - #1256,,"42.938117","-81.212643",,,,,,false,"9",South
OSGOMETC,"1257",Osgoode at Metcalfe EB - #1257,,"42.937637","-81.215597",,,,,,false,"9",South
OSGOWOO1,"1258",Osgoode at Woodrow EB - #1258,,"42.938591","-81.206426",,,,,,false,"9",South
OSGOWOO2,"1259",Osgoode at Woodrow WB - #1259,,"42.938269","-81.206641",,,,,,false,"9",South
PARKMAEN,"1373",Parkwood Hospital Main Entrance WB - #1373,,"42.956014","-81.225232",,,,,,false,"9",South
PARKWEC2,"1376",Parkwood Hospital at  Western Counties Rd WB - #1376,,"42.95685","-81.22372",,,,,,false,"9",South
PONDBAN1,"1400",Pond Mills at Banbury NB - #1400,,"42.956785","-81.199411",,,,,,false,"9",South
PONDBAN2,"1401",Pond Mills at Banbury SB - #1401,,"42.957486","-81.199719",,,,,,false,"9",South
PONDBRA2,"1402",Pond Mills south of Bradley SB - #1402,,"42.940033","-81.192238",,,,,,false,"9",South
PONDBUC4,"1405",Pond Mills at Buchanan SB - #1405,,"42.935958","-81.191411",,,,,,false,"9",South
PONDDEV2,"1410",Pond Mills north of Deveron SB - #1410,,"42.960494","-81.200409",,,,,,false,"9",South
PONDDEV4,"1411",Pond Mills south of Deveron SB - #1411,,"42.955138","-81.198965",,,,,,false,"9",South
PONDENT2,"1413",Pond Mills at Enterprise SB - #1413,,"42.932011","-81.191569",,,,,,false,"9",South
PONDMILL,"1414",Pond Mills at Millers SB - #1414,,"42.949311","-81.195525",,,,,,false,"9",South
PONDMIR1,"1415",450 Pond Mills - #1415,,"42.953063","-81.196476",,,,,,false,"9",South
PONDMIR2,"1416",Pond Mills at Millridge SB - #1416,,"42.950517","-81.196272",,,,,,false,"9",South
PONDMIR3,"1417",Pond Mills at Millridge NB - #1417,,"42.951371","-81.196403",,,,,,false,"9",South
PONDMIR4,"1418",492 Pond Mills - #1418,,"42.953053","-81.196603",,,,,,false,"9",South
PONDOLDH,"1419",Pond Mills South of Commissioners NB - #1419,,"42.960678","-81.200278",,,,,,false,"9",South
PONDPONV,"1420",Pond Mills at Pondview NB - #1420,,"42.949301","-81.195321",,,,,,false,"9",South
ROXBWEL2,"1608",Roxburgh at Wellington WB - #1608,,"42.919249","-81.207311",,,,,,false,"9",South
SANDVER1,"1625",Sandringham at Verulam EB - #1625,,"42.9482","-81.23162",,,,,,false,"9",South
SANDVER2,"1626",Sandringham at Verulam WB - #1626,,"42.948212","-81.231745",,,,,,false,"9",South
SANDWIL2,"1627",Sandringham at Wilkins SB - #1627,,"42.948826","-81.234216",,,,,,false,"9",South
SANDWIL4,"1628",Sandringham at Wilkins WB - #1628,,"42.948943","-81.234219",,,,,,false,"9",South
SHOLEXE1,"1658",Sholto at Exeter NB - #1658,,"42.925738","-81.225438",,,,,,false,"9",South
SHOLEXE2,"1659",Sholto at Exeter SB - #1659,,"42.925398","-81.225474",,,,,,false,"9",South
SHOLJAL1,"1660",Sholto at Jalna Blvd NB - #1660,,"42.926831","-81.226266",,,,,,false,"9",South
SHOLJAL2,"1661",Jalna at Archer N Leg SB - #1661,,"42.927482","-81.226401",,,,,,false,"9",South
SOUTADE1,"1666",Southdale & Adelaide EB - #1666,,"42.944433","-81.21403",,,,,,false,"9",South
SOUTADE2,"1667",Southdale at Adelaide WB - #1667,,"42.944488","-81.215236",,,,,,false,"9",South
SOUTDUL1,"1673",Southdale at Dulaney Dr. EB - #1673,,"42.942115","-81.24042",,,,,,false,"9",South
SOUTDUL2,"1674",Southdale at Dulaney WB - #1674,,"42.942263","-81.240731",,,,,,false,"9",South
SOUTDUN2,"1675",Southdale at Dundalk WB - #1675,,"42.941979","-81.244486",,,,,,false,"9",South
SOUTEAS2,"1678",Southdale at Easy WB - #1678,,"42.942993","-81.232317",,,,,,false,"9",South
SOUTHOME,"1680",Southdale at Homeview WB - #1680,,"42.941369","-81.251878",,,,,,false,"9",South
SOUTJAL1,"1681",Southdale East of Jalna Blvd EB - #1681,,"42.941877","-81.242985",,,,,,false,"9",South
SOUTKOR1,"1683",Southdale at Koru Crt EB - #1683,,"42.94568","-81.200586",,,,,,false,"9",South
SOUTKOR2,"1684",Southdale at Koru Crt WB - #1684,,"42.945718","-81.200797",,,,,,false,"9",South
SOUTMIL1,"1685",Southdale at Millbank Dr E EB - #1685,,"42.945247","-81.205007",,,,,,false,"9",South
SOUTMIL2,"1686",Southdale East of Millbank WB - #1686,,"42.945472","-81.203992",,,,,,false,"9",South
SOUTMIL3,"1687",St Francis Elementary School EB - #1687,,"42.944869","-81.209276",,,,,,false,"9",South
SOUTMIL4,"1688",964 Southdale WB - #1688,,"42.944983","-81.209328",,,,,,false,"9",South
SOUTMIL5,"1689",Southdale at Millbank Dr West EB - #1689,,"42.944622","-81.212057",,,,,,false,"9",South
SOUTMIL6,"1690",Southdale West of Millbank WB - #1690,,"42.944705","-81.212499",,,,,,false,"9",South
SOUTERNE,"1691",Southdale at Ernest St EB - #1691,,"42.942535","-81.236357",,,,,,false,"9",South
SOUTNIX1,"1691",Southdale at Nixon EB - #1691,,"42.942378","-81.237243",,,,,,false,"9",South
SOUTNIX2,"1692",Southdale at Nixon WB - #1692,,"42.942523","-81.237558",,,,,,false,"9",South
SOUTPOM1,"1697",Southdale at Pond Mills Road EB - #1697,,"42.945932","-81.197587",,,,,,false,"9",South
SOUTPOM2,"1698",Southdale at Pond Mills WB - #1698,,"42.945995","-81.196964",,,,,,false,"9",South
SOUTVER1,"1700",Southdale at Verulam EB - #1700,,"42.943068","-81.229588",,,,,,false,"9",South
SOUTVER2,"1701",Southdale at Verulam WB - #1701,,"42.943186","-81.230062",,,,,,false,"9",South
SOUTWEL1,"1703",Southdale at Wellington EB - #1703,,"42.94359","-81.224377",,,,,,false,"9",South
SOUTWEL2,"1704",Southdale at Wellington  WB - #1704,,"42.943796","-81.224327",,,,,,false,"9",South
SOUTWIL1,"1711",Southdale at Willow Dr EB - #1711,,"42.943924","-81.220704",,,,,,false,"9",South
SOUTWIL2,"1712",Southdale at Willow WB - #1712,,"42.943993","-81.220942",,,,,,false,"9",South
UPPECHI4,"1825",Upper Queens North of Chiddington SB - #1825,,"42.95352","-81.240689",,,,,,false,"9",South
UPPECOM1,"1826",Upper Queens at Commissioners Rd NB - #1826,,"42.957458","-81.241439",,,,,,false,"9",South
UPPECOM2,"1827",Upper Queens at Commissioners Rd SB - #1827,,"42.957062","-81.24153",,,,,,false,"9",South
VERUEDEN,"1852",Verulam at Eden SB - #1852,,"42.947258","-81.231175",,,,,,false,"9",South
WELLBRA1,"1926",Wellington North of Bradley  NB - #1926,,"42.935398","-81.223745",,,,,,false,"9",South
WELLBRA2,"1927",Wellington at Bradley  SB - #1927,,"42.933922","-81.223468",,,,,,false,"9",South
WELLCOM4,"1933",Wellington South of Commissioners SB - #1933,,"42.957854","-81.230256",,,,,,false,"9",South
WELLCRES,"1934",Wellington at Creston Ave NB - #1934,,"42.946286","-81.227132",,,,,,false,"9",South
WELLDEAR,"1935",Wellington at Dearness NB - #1935,,"42.929847","-81.219712",,,,,,false,"9",South
WELLEXE1,"1940",Wellington at Exeter NB - #1940,,"42.926829","-81.217786",,,,,,false,"9",South
WELLEXE2,"1941",Wellington at Exeter SB - #1941,,"42.927087","-81.2183",,,,,,false,"9",South
WELLMON1,"1952",Wellington at Montgomery Gate NB - #1952,,"42.939082","-81.224643",,,,,,false,"9",South
WELLMON2,"1953",Wellington South of Montgomery Gate SB - #1953,,"42.936868","-81.224381",,,,,,false,"9",South
WELLMON4,"1954",Wellington North of Montgomery Gt SB - #1954,,"42.939705","-81.225036",,,,,,false,"9",South
WELLNAD1,"1956",705 Wellington SB - #1956,,"42.94844","-81.228036",,,,,,false,"9",South
WELLNADI,"1957",Wellington at Creston SB - #1957,,"42.946946","-81.227657",,,,,,false,"9",South
WELLSDA1,"1963",Wellington South of Southdale NB - #1963,,"42.942563","-81.225428",,,,,,false,"9",South
WELLSDA2,"1964",Wellington at Southdale SB - #1964,,"42.944319","-81.226408",,,,,,false,"9",South
WELLSDA3,"1965",Wellington North of Southdale Rd NB - #1965,,"42.944743","-81.22623",,,,,,false,"9",South
WELLWAT1,"1971",Wellington at Waterman NB - #1971,,"42.956452","-81.229685",,,,,,false,"9",South
WELLWAT2,"1972",Wellington at Waterman SB - #1972,,"42.954466","-81.229486",,,,,,false,"9",South
WELLWIL1,"1975",Wellington South of Wilkins St NB - #1975,,"42.951107","-81.228451",,,,,,false,"9",South
WELLWIL3,"1977",Wellington North of Wilkins NB - #1977,,"42.9546","-81.229335",,,,,,false,"9",South
WELLWIL4,"1978",Wellington at Wilkins SB - #1978,,"42.95176","-81.22885",,,,,,false,"9",South
WHITOMA3,"2060",White Oaks Mall Stop 3 - #2060,,"42.93249","-81.22356",,,,,,false,"9",South
WHITOMA1,"2061",White Oaks Mall Stop 2 - #2061,,"42.93208","-81.22315",,,,,,false,"9",South
WHITOMA2,"2062",White Oaks Mall Stop 1 - #2062,,"42.931378","-81.22283",,,,,,false,"9",South
WHITOMA4,"2063",White Oaks Mall Stop 4 - #2063,,"42.93277","-81.2237",,,,,,false,"9",South
WILKCHI1,"2066",Wilkins at Chiddington Gate NB - #2066,,"42.950843","-81.234488",,,,,,false,"9",South
WILKCHI2,"2067",Wilkins at Chiddington Gate SB - #2067,,"42.951127","-81.234432",,,,,,false,"9",South
WILLDEAR,"2068",Willow at Dearness EB - #2068,,"42.938624","-81.220898",,,,,,false,"9",South
WILLOSG1,"2069",Willow at Osgoode  EB - #2069,,"42.938917","-81.218758",,,,,,false,"9",South
WILLOSG2,"2070",Willow at Osgoode WB - #2070,,"42.93894","-81.218681",,,,,,false,"9",South
WILTSIS4,"2075",Wilton Grove at Sise Rd WB - #2075,,"42.927417","-81.201219",,,,,,false,"9",South
BRADADE3,"2203",Bradley at Adelaide EB - #2203,,"42.935911","-81.209743",,,,,,false,"9",South
BRADPOMI,"2204",Bradley at Pond Mills WB - #2204,,"42.94077","-81.1928",,,,,,false,"9",South
BRADWIL4,"2205",Bradley at Willow 2 WB - #2205,,"42.934989","-81.218937",,,,,,false,"9",South
BRADWOPS,"2206",White Oaks Elementary School - #2206,,"42.9342","-81.232633",,,,,,false,"9",South
COMMWCO1,"2217",Commissioners at Western Counties EB - #2217,,"42.958442","-81.218679",,,,,,false,"9",South
HIGVWHA3,"2236",89 Highview - #2236,,"42.953949","-81.257261",,,,,,false,"9",South
JALNBRA7,"2242",Jalna south of Bradley NB - #2242,,"42.933106","-81.243455",,,,,,false,"9",South
JALNCONW,"2243",Jalna at Conway NB - #2243,,"42.932331","-81.24271",,,,,,false,"9",South
PONDBRA4,"2262",Pond Mills south of Bradley 2 SB - #2262,,"42.937239","-81.191571",,,,,,false,"9",South
PONDDEV1,"2264",Pond Mills at Deveron NB - #2264,,"42.955404","-81.198939",,,,,,false,"9",South
WHOKMANB,"2295",Jalna at White Oaks Mall NB - #2295,,"42.931158","-81.227254",,,,,,false,"9",South
WHOKMASB,"2296",Jalna at White Oaks Mall SB - #2296,,"42.931102","-81.227399",,,,,,false,"9",South
WILTMIDP,"2297",Wilton Grove & Midpark Rd WB - #2297,,"42.928763","-81.185865",,,,,,false,"9",South
WILTPMI2,"2299",Wilton Grove West of Pond Mills WB - #2299,,"42.928073","-81.193661",,,,,,false,"9",South
WILTPMI4,"2300",Wilton Grove East of Pondmills WB - #2300,,"42.928501","-81.189098",,,,,,false,"9",South
WILTSIS2,"2303",990 Wilton Grove WB - #2303,,"42.92765","-81.19867",,,,,,false,"9",South
BRADADE4,"2324",Bradley between Adelaide & Willow WB - #2324,,"42.935836","-81.21345",,,,,,false,"9",South
BRADAGN1,"2325",Bradley at Willow 2 EB - #2325,,"42.935125","-81.216969",,,,,,false,"9",South
BRADWEL1,"2326",Bradley west of Wellington Rd EB - #2326,,"42.934247","-81.224411",,,,,,false,"9",South
BRADWEL2,"2327",Bradley at Wellington WB - #2327,,"42.934508","-81.224159",,,,,,false,"9",South
NEWBBRA1,"2335",Newbold at Bradley NB - #2335,,"42.936267","-81.201488",,,,,,false,"9",South
WELLCRE2,"2428",Wellington Between Creston and Wilkins NB - #2428,,"42.948492","-81.227842",,,,,,false,"9",South
ROXBCAS2,"2488",Roxburgh at Castleton WB - #2488,,"42.919576","-81.20377",,,,,,false,"9",South
SISEGVA2,"2490",Sise at Green Valley NS SB - #2490,,"42.922103","-81.202517",,,,,,false,"9",South
SISEWIG2,"2492",Sise at Wilton Grove FS SB - #2492,,"42.926519","-81.203194",,,,,,false,"9",South
BRADMEDI,"2597",Bradley at Jalna East EB - #2597,,"42.934185","-81.229978",,,,,,false,"9",South
JALNARC5,"2598",Jalna south of Archer 2 SB - #2598,,"42.925985","-81.229217",,,,,,false,"9",South
PARKMEHE,"2616",Parkwood Hospital at Mental Health Building - #2616,,"42.954056","-81.226738",,,,,,false,"9",South
FERNHAM1,"2641",Ferndale at Hampstead EB - #2641,,"42.94714","-81.247113",,,,,,false,"9",South
FERNHAM2,"2642",Ferndale at Hampstead WB - #2642,,"42.947192","-81.247644",,,,,,false,"9",South
FERNHOM1,"2643",Ferndale at Homeview EB - #2643,,"42.94692","-81.250697",,,,,,false,"9",South
FERNVIN1,"2645",Ferndale at Vincent WB - #2645,,"42.946761","-81.243845",,,,,,false,"9",South
WELLHARL,"2689",Wellington at Harlech Gt SB - #2689,,"42.941826","-81.225455",,,,,,false,"9",South
BRADERN1,"2790",Bradley west of Ernest WB - #2790,,"42.934461","-81.236875",,,,,,false,"9",South
BRADERN2,"2791",Bradley west of Ernest 2 WB - #2791,,"42.934504","-81.240483",,,,,,false,"9",South
BRADJAL1,"2792",Bradley at Jalna FS EB - West Leg - #2792,,"42.933373","-81.243164",,,,,,false,"9",South
BRADJAL2,"2793",Bradley west of Jalna WB - East Leg - #2793,,"42.934342","-81.228901",,,,,,false,"9",South
BRADJAL3,"2794",Bradley west of Jalna WB - West Leg - #2794,,"42.93316","-81.244069",,,,,,false,"9",South
DEVEBANB,"2816",Deveron at Banbury NB - #2816,,"42.959415","-81.192223",,,,,,false,"9",South
DEVEGLEN,"2817",Deveron at Glenroy EB - #2817,,"42.954873","-81.194643",,,,,,false,"9",South
DEVELYSA,"2818",Deveron at Lysanda NB - #2818,,"42.956786","-81.191196",,,,,,false,"9",South
DEVEPOND,"2819",Deveron at Pond Mills EB - #2819,,"42.955722","-81.198692",,,,,,false,"9",South
SOUTMONT,"2878",Southdale at Montgomery WB - #2878,,"42.943475","-81.227054",,,,,,false,"9",South
WELLSDA5,"2887",Wellington at Southdale NS 3 NB - #2887,,"42.942176","-81.225262",,,,,,false,"9",South
BRADMIL1,"2967",Bradley at Millbank EB - #2967,,"42.93649","-81.20192",,,,,,false,"9",South
BRADMIL2,"2968",Bradley at Millbank WB - #2968,,"42.93659","-81.20202",,,,,,false,"9",South
BRADPOM1,"2970",Bradley at Pond Mills EB - #2970,,"42.940753","-81.19257",,,,,,false,"9",South
SOUTAND1,"1668",Southdale at Andover EB - #1668,,"42.93949","-81.273187",,,,,,false,"10",Southwest
2454MAIN,"2504",Main at Bainard Street - #2504,,"42.9105","-81.29627",,,,,,false,"10",Southwest
CAMPMARI,"2506",Campbell at Marianna SB - #2506,,"42.908825","-81.290361",,,,,,false,"10",Southwest
CAMPSUNR,"2507",Campbell at Sunray SB - #2507,,"42.906921","-81.289498",,,,,,false,"10",Southwest
COLTBROA,"2508",Col Talbot at Broadway NB - #2508,,"42.907747","-81.299135",,,,,,false,"10",Southwest
MAINCAMP,"2518",Main at Campbell EB - #2518,,"42.911671","-81.291879",,,,,,false,"10",Southwest
WHARCAMP,"2522",Wharncliffe at Campbell WB - #2522,,"42.912681","-81.290596",,,,,,false,"10",Southwest
WHARSAVO,"2523",Wharncliffe at Savoy SB - #2523,,"42.917457","-81.284838",,,,,,false,"10",Southwest
WONDBRA2,"2525",Wonderland at Bradley FS NB - #2525,,"42.932846","-81.279825",,,,,,false,"10",Southwest
WONDWHAR,"2528",Wonderland at Wharncliffe NB - #2528,,"42.924222","-81.277947",,,,,,false,"10",Southwest
WHARLEGE,"2593",Wharncliffe & Legendary FS SB - #2593,,"42.937396","-81.261016",,,,,,false,"10",Southwest
WHARWON2,"2595",Wharncliffe at Southbridge SB - #2595,,"42.926969","-81.273561",,,,,,false,"10",Southwest
WONDPOWR,"2596",Wonderland & Power Centre Driveway - #2596,,"42.936356","-81.280632",,,,,,false,"10",Southwest
WONDWHA2,"2610",Wonderland & Wharncliffe FS 2 NB - #2610,,"42.926019","-81.278341",,,,,,false,"10",Southwest
COLTSOU2,"2619",Colonel Talbot at Southdale NB - #2619,,"42.936291","-81.317145",,,,,,false,"10",Southwest
TILLSOUT,"2632",Tillman at Southdale SB - #2632,,"42.936485","-81.308691",,,,,,false,"10",Southwest
SUNRHOWA,"2691",Sunray at Howard WB - #2691,,"42.905571","-81.294421",,,,,,false,"10",Southwest
SUNRCOLT,"2703",Colonel Talbot at Sunray NB - #2703,,"42.905244","-81.297939",,,,,,false,"10",Southwest
SOUTSING,"2748",Southdale at Singleton NS EB - #2748,,"42.939259","-81.27664",,,,,,false,"10",Southwest
SOUTSPRI,"2749",Southdale at Springmeadow EB - #2749,,"42.939714","-81.270057",,,,,,false,"10",Southwest
WHARCAST,"2751",Wharncliffe at Castle Rock SB - #2751,,"42.932731","-81.266579",,,,,,false,"10",Southwest
WONDBRA3,"2752",Wonderland at Bradley NS NB - #2752,,"42.929391","-81.279073",,,,,,false,"10",Southwest
SOUTPINE,"2768",Southdale at Pine Valley EB - #2768,,"42.938701","-81.283717",,,,,,false,"10",Southwest
SOUTSWCC,"2769",Southdale at SW Community Centre EB - #2769,,"42.938393","-81.288383",,,,,,false,"10",Southwest
EXETBRE1,"2820",Exeter at Breck FS 2 EB - #2820,,"42.922879","-81.250712",,,,,,false,"10",Southwest
EXETBRE2,"2821",Exeter at Breck NS WB - #2821,,"42.922755","-81.25439",,,,,,false,"10",Southwest
EXETBREC,"2822",Exeter at Breck FS 1 EB - #2822,,"42.922582","-81.253885",,,,,,false,"10",Southwest
EXETMEA2,"2823",Exeter at Meadowbrook NS WB - #2823,,"42.922099","-81.262122",,,,,,false,"10",Southwest
EXETMEA3,"2824",Exeter at Meadowbrook FS WB - #2824,,"42.921669","-81.267691",,,,,,false,"10",Southwest
EXETMEA4,"2825",Exeter at Meadowbrook FS 1 EB - #2825,,"42.921557","-81.266372",,,,,,false,"10",Southwest
EXETMEA5,"2826",Exeter at Meadowbrook FS 2 EB - #2826,,"42.921883","-81.262239",,,,,,false,"10",Southwest
EXETWHIT,"2827",Exeter at White Oak Road WB - #2827,,"42.923078","-81.250843",,,,,,false,"10",Southwest
EXETWON1,"2828",Exeter at Wonderland FS WB - #2828,,"42.920822","-81.277777",,,,,,false,"10",Southwest
EXETWOND,"2829",Exeter at Wonderland FS EB - #2829,,"42.920737","-81.276307",,,,,,false,"10",Southwest
RALECOLT,"2868",Raleigh at Colonel Talbot WB - #2868,,"42.932945","-81.316234",,,,,,false,"10",Southwest
RALERALE,"2869",Raleigh at Raleigh Cres E Leg WB - #2869,,"42.933356","-81.314034",,,,,,false,"10",Southwest
TILBPOME,"2884",Tilbury at Pomeroy WB - #2884,,"42.934464","-81.310761",,,,,,false,"10",Southwest
TILLRALE,"2885",Tillman at Raleigh SB - #2885,,"42.934839","-81.308467",,,,,,false,"10",Southwest
WHARCAM1,"2894",Wharncliffe at Campbell FS NB - #2894,,"42.91413","-81.288532",,,,,,false,"10",Southwest
WHARSAV1,"2897",Wharncliffe at Savoy FS 2 SB - #2897,,"42.914822","-81.288048",,,,,,false,"10",Southwest
WHITBRA1,"2898",White Oak Road south of Bradley SB - #2898,,"42.92971","-81.249489",,,,,,false,"10",Southwest
WHITBRAD,"2899",White Oak Road at Bradley NS NB - #2899,,"42.931339","-81.249597",,,,,,false,"10",Southwest
WHITDOW1,"2900",White Oak Road at Dowell FS NB - #2900,,"42.929483","-81.24918",,,,,,false,"10",Southwest
